rho,v0,seed,N,L,status,final_step,n_samples,mean_A,mean_K,mean_B,mean_f_giant,mean_n_clusters,mean_mean_size,mean_mean_rg,mean_mean_anisotropy,mean_mean_lifetime,mean_mean_com_speed
0.4,0.05,19,180,21.213203435596427,chaos,8000,80,0.2815277777777777,0.1770264655309249,1.090813492063492,0.08381944444444445,101.6125,1.7866143131189234,0.3451968453035096,0.7366853318655473,22.057779220621832,0.18273957143999073
0.4,0.1,0,180,21.213203435596427,chaos,8000,80,0.2787896825396825,0.17089231398105134,1.0710119047619044,0.0792361111111111,100.875,1.7979417714910446,0.3490667468348112,0.7236802111647314,20.77655667002528,0.16695575715585326
0.4,0.1,1,180,21.213203435596427,chaos,8000,80,0.30916666666666665,0.1839892915771864,1.1774206349206346,0.08249999999999999,101.1625,1.7951584022212752,0.3476369352136534,0.7470993002085391,19.89519036996829,0.17913863326308557
0.4,0.1,2,180,21.213203435596427,chaos,8000,80,0.26625,0.16764585390317543,1.022063492063492,0.07826388888888888,99.9375,1.8156946634581417,0.33990067755786374,0.7031149600806866,34.58567290064258,0.16224457277320914
0.4,0.1,4,180,21.213203435596427,chaos,8000,80,0.3100198412698412,0.18821795148008671,1.1716865079365077,0.08277777777777777,99.8125,1.8137723798133034,0.34893402568032367,0.7272035158367578,19.97507123855044,0.17203229738886539
0.4,0.1,3,180,21.213203435596427,chaos,8000,80,0.3317658730158729,0.20028989541783146,1.2714484126984125,0.08347222222222223,96.375,1.8874053386113083,0.35776583307194887,0.727471241088421,19.16676553945709,0.18957016924818088
0.4,0.1,7,180,21.213203435596427,chaos,8000,80,0.30843253968253964,0.18444158788566323,1.1815277777777777,0.08631944444444443,101.4875,1.7881710995405626,0.35351343721516787,0.7313018067521625,25.131307278281508,0.17497697881352187
0.4,0.1,6,180,21.213203435596427,chaos,8000,80,0.3124007936507936,0.18878415020586825,1.1934126984126983,0.08548611111111111,99.1,1.830214833012635,0.34410120578318204,0.7355597565881212,21.214896418365292,0.17221633119906396
0.4,0.1,5,180,21.213203435596427,chaos,8000,80,0.29392857142857143,0.17758960986660838,1.119861111111111,0.08048611111111112,97.7625,1.8561541639756753,0.3402120526094195,0.7381497354928669,22.043621867958258,0.17600860097003243
0.4,0.1,8,180,21.213203435596427,chaos,8000,80,0.2868055555555555,0.17084634532236653,1.076111111111111,0.08347222222222223,99.6125,1.8238786552928072,0.348452252759643,0.7171532878962441,27.31496650421003,0.1674737995155869
0.4,0.1,9,180,21.213203435596427,chaos,8000,80,0.2726587301587301,0.1760911382590927,1.0980555555555553,0.08374999999999999,98.55,1.8379648850220351,0.33913750013081645,0.7261068862992468,27.46621063931688,0.16762374329395271
0.4,0.1,10,180,21.213203435596427,chaos,8000,80,0.29166666666666663,0.17298410973045736,1.1145238095238093,0.08381944444444445,99.625,1.8180170803537574,0.3510452646172488,0.7203874284287246,27.461625428405362,0.16103499760456463
0.4,0.1,11,180,21.213203435596427,chaos,8000,80,0.2825198412698412,0.1745503524631919,1.082579365079365,0.0851388888888889,104.0375,1.7446183113269509,0.34536779656893135,0.7069387317014997,27.963318134654532,0.16814700749101377
0.4,0.1,12,180,21.213203435596427,chaos,8000,80,0.31057539682539675,0.1817976596584469,1.1720634920634918,0.08090277777777778,97.875,1.8544000224847434,0.35044585711953047,0.7319642887414641,19.127517547373703,0.1726397488100591
0.4,0.1,13,180,21.213203435596427,chaos,8000,80,0.2918650793650793,0.17439206867678553,1.125079365079365,0.0798611111111111,100.6125,1.8048517256464642,0.33785180035470064,0.7480695146036347,20.376512239008992,0.1739620615640758
0.4,0.1,14,180,21.213203435596427,chaos,8000,80,0.3018055555555555,0.1796931286243421,1.1456746031746028,0.08743055555555555,100.7375,1.7996088045088137,0.35798134629644923,0.7189198807004238,23.53498882071121,0.16827987448335474
0.4,0.1,16,180,21.213203435596427,chaos,8000,80,0.31136904761904755,0.19501887433094053,1.192361111111111,0.08659722222222221,105.4,1.7180445543259517,0.34291159745946,0.7522276002077625,16.999736354668926,0.19012430774327777
0.4,0.1,15,180,21.213203435596427,chaos,8000,80,0.33460317460317457,0.2033793458407412,1.2650595238095235,0.08854166666666666,101.275,1.7913418108303092,0.35314469865933096,0.7451916412799111,18.056294936255135,0.1957218581426888
0.4,0.1,18,180,21.213203435596427,chaos,8000,80,0.30746031746031743,0.18135044575328432,1.1927182539682537,0.08715277777777777,99.675,1.8161352117088074,0.3568005973477417,0.7113603479880231,23.421158897530947,0.15987373317001796
0.4,0.1,17,180,21.213203435596427,chaos,8000,80,0.29343253968253963,0.17087967924465836,1.1342658730158728,0.08465277777777777,101.1375,1.7954305433030655,0.3573859886807622,0.6907977781690231,32.69577126847988,0.15845138827988264
0.4,0.1,19,180,21.213203435596427,chaos,8000,80,0.3043849206349206,0.18357021346873242,1.1665277777777774,0.08520833333333333,101.3125,1.7889159923995173,0.34614475091580016,0.7259578260085284,26.288025538187743,0.1811480951163465
0.4,0.2,1,180,21.213203435596427,chaos,8000,80,0.2971230158730158,0.178428388327842,1.1777777777777776,0.07902777777777778,96.6875,1.8764076549799955,0.345065798122852,0.7314517813303288,20.388922084478097,0.17151844044678302
0.4,0.2,0,180,21.213203435596427,chaos,8000,80,0.30013888888888884,0.178631234264948,1.1907341269841267,0.08458333333333332,100.2,1.8179341904730149,0.34869090991427687,0.7329842153536346,21.34214959473119,0.1767156146864319
0.4,0.2,2,180,21.213203435596427,chaos,8000,80,0.3016269841269841,0.17764677960923453,1.1446031746031742,0.086875,103.3875,1.7569733013540705,0.34741069047009177,0.7190526195507349,27.455173068761233,0.17399134953950482
0.4,0.2,3,180,21.213203435596427,chaos,8000,80,0.28335317460317455,0.17616454740745618,1.1273611111111108,0.08416666666666667,99.5625,1.820097884445041,0.3418445305283141,0.7384989737446489,23.716468672339882,0.16631186005744142
0.4,0.2,4,180,21.213203435596427,chaos,8000,80,0.3164880952380952,0.18329670954759636,1.1940277777777777,0.08409722222222223,100.55,1.8056352219069893,0.3560054908590226,0.7205338190090596,22.075045798427123,0.17388187836680422
0.4,0.2,5,180,21.213203435596427,chaos,8000,80,0.31807539682539676,0.1923753435595069,1.2188690476190474,0.08506944444444445,97.575,1.86295055640947,0.3499065792922768,0.7301751494433373,19.60263985834197,0.17917873046056534
0.4,0.2,6,180,21.213203435596427,chaos,8000,80,0.2831150793650793,0.17431768277276077,1.112222222222222,0.08562499999999999,100.125,1.8105462521225597,0.34023020481565136,0.7066109132160378,29.782370991238103,0.169453151977357
0.4,0.2,7,180,21.213203435596427,chaos,8000,80,0.2996428571428571,0.18746214270064168,1.1673809523809522,0.08277777777777777,99.75,1.8175252489812639,0.3381657639141495,0.753270406747907,21.217636463239945,0.18139062699686045
0.4,0.2,8,180,21.213203435596427,chaos,8000,80,0.3026587301587301,0.1873008702541911,1.1533928571428569,0.07965277777777777,100.225,1.809939957862293,0.3486471858152731,0.7458765814043768,20.985706226491914,0.17415372947977228
0.4,0.2,10,180,21.213203435596427,chaos,8000,80,0.2912301587301587,0.17889437610490225,1.11781746031746,0.07868055555555556,97.6125,1.8576886905864776,0.33845498266436247,0.7422150762734976,25.28569263567602,0.17409373776121556
0.4,0.2,12,180,21.213203435596427,chaos,8000,80,0.3139285714285714,0.19023920240903672,1.2010912698412697,0.09055555555555556,97.725,1.854250133435043,0.3465090303349564,0.7350789262923619,25.891758567689088,0.17743895805562648
0.4,0.2,11,180,21.213203435596427,chaos,8000,80,0.3181944444444444,0.1850865990625763,1.2427579365079364,0.09083333333333335,102.5375,1.7700074103398102,0.36709118475841024,0.7202939971171313,21.791569748418837,0.16885368089400407
0.4,0.2,9,180,21.213203435596427,chaos,8000,80,0.29815476190476187,0.1778755198504463,1.1637301587301585,0.0817361111111111,98.975,1.831310316045037,0.349776562239986,0.7182335066566525,25.157486993539237,0.17290421985523988
0.4,0.2,13,180,21.213203435596427,chaos,8000,80,0.28724206349206344,0.17157025756204156,1.1048214285714284,0.079375,100.5625,1.806494653446677,0.3438614433633543,0.7194727080271264,25.934388059636394,0.16702004332968437
0.4,0.2,15,180,21.213203435596427,chaos,8000,80,0.29353174603174603,0.17289522237013316,1.1102579365079364,0.08354166666666667,100.475,1.8037484733509217,0.3461035565484517,0.7283656709360038,24.56759620039434,0.16462978096991554
0.4,0.2,14,180,21.213203435596427,chaos,8000,80,0.3081746031746031,0.17648954990397522,1.2027380952380953,0.08868055555555554,100.4625,1.806696759703335,0.35425600758392506,0.7243042886777282,25.723767924120295,0.1664149612427946
0.4,0.2,16,180,21.213203435596427,chaos,8000,80,0.2948412698412698,0.17572855702792473,1.152599206349206,0.08687500000000001,103.2875,1.7592910223812388,0.35305592639642835,0.7148899818896173,23.61809861879915,0.1738540886208743
0.4,0.2,19,180,21.213203435596427,chaos,8000,80,0.31974206349206347,0.19841032388729768,1.2287896825396822,0.0848611111111111,98.025,1.8491709941947623,0.3509332372339958,0.7383198182339055,19.596956851477593,0.17586040939744882
0.4,0.2,17,180,21.213203435596427,chaos,8000,80,0.29744047619047614,0.1807181988501502,1.1350396825396825,0.08145833333333333,97.95,1.8517483721684056,0.34295451071195193,0.7102575163879186,27.800467029855156,0.17430644886587507
0.4,0.2,18,180,21.213203435596427,chaos,8000,80,0.2807539682539682,0.17347813081519775,1.1085714285714283,0.08236111111111111,100.1875,1.8110372872280003,0.3443099361285806,0.7222495851408536,29.38792558964864,0.17053215356772833
0.4,0.4,0,180,21.213203435596427,chaos,8000,80,0.3112896825396825,0.1803495932083458,1.1860119047619047,0.08784722222222222,98.9,1.8361873158139723,0.341912823655997,0.7180749650741041,29.79139861626905,0.17634544816112668
0.4,0.4,1,180,21.213203435596427,chaos,8000,80,0.2857738095238095,0.17480876493139236,1.1152182539682536,0.08118055555555555,101.85,1.7770857591625855,0.3451557297054243,0.7232060079824685,22.93211894319682,0.17430614519586327
0.4,0.4,2,180,21.213203435596427,chaos,8000,80,0.2875,0.16841453337589768,1.1206746031746029,0.08402777777777777,102.675,1.7676085324454704,0.3487446255962031,0.6915255958811821,34.50026172827385,0.15987916000919203
0.4,0.4,3,180,21.213203435596427,chaos,8000,80,0.30601190476190465,0.18165038003608755,1.14781746031746,0.08201388888888887,101.2625,1.7945848334069492,0.34784582321988566,0.733008838474287,23.104688638403175,0.1751522951966599
0.4,0.4,4,180,21.213203435596427,chaos,8000,80,0.27499999999999997,0.17413890240584867,1.0744642857142854,0.08243055555555555,100.85,1.7962279518723165,0.3449313795630717,0.7233196238351778,25.95446424581437,0.16616303834797144
0.4,0.4,7,180,21.213203435596427,chaos,8000,80,0.3037103174603174,0.18342688486991998,1.1603174603174602,0.08520833333333333,100.1125,1.8108481119052535,0.34683771713594136,0.7334615385905401,24.828577562186933,0.1767504850403923
0.4,0.4,5,180,21.213203435596427,chaos,8000,80,0.3103571428571428,0.18724181733374037,1.2223809523809521,0.08604166666666666,99.4375,1.8243976312815608,0.3614203128169319,0.7183606714668714,22.924193486103945,0.17160095383868806
0.4,0.4,6,180,21.213203435596427,chaos,8000,80,0.3162301587301587,0.18867449206799886,1.2294444444444441,0.08465277777777777,97.2375,1.8618697129304074,0.36350404991069996,0.712945587158058,26.5877940019523,0.1679520736647302
0.4,0.4,9,180,21.213203435596427,chaos,8000,80,0.3149603174603174,0.19044679950169283,1.2198015873015868,0.08472222222222221,99.375,1.828311366481067,0.34703722409764065,0.7504313146391255,18.814234953107796,0.17103272095345845
0.4,0.4,8,180,21.213203435596427,chaos,8000,80,0.3204960317460317,0.18989006241265122,1.212738095238095,0.08499999999999999,98.8125,1.8380880939214013,0.34531037561406536,0.748383254566326,21.761024954844476,0.18964205229248135
0.4,0.4,10,180,21.213203435596427,chaos,8000,80,0.30001984126984127,0.18193743757067607,1.1575396825396824,0.08784722222222222,102.6875,1.765639250474552,0.3476043362633363,0.6916259187326451,29.767303863529776,0.15522784737552855
0.4,0.4,11,180,21.213203435596427,chaos,8000,80,0.3099007936507936,0.19066039968862153,1.2162499999999998,0.08166666666666667,98.325,1.8458218333197753,0.34446963173798667,0.7580695143520773,17.861893825316344,0.18444204113999688
0.4,0.4,12,180,21.213203435596427,chaos,8000,80,0.32785714285714274,0.1985004328492889,1.2816468253968252,0.08958333333333333,99.725,1.8192504160697065,0.3555471263645317,0.7339029378099561,20.63418422643983,0.18250096610960648
0.4,0.4,13,180,21.213203435596427,chaos,8000,80,0.30307539682539675,0.1834603620639673,1.167063492063492,0.08381944444444445,97.5,1.8587301651483386,0.35250377289573126,0.7281530638068687,23.359458617974223,0.17017934944417085
0.4,0.4,14,180,21.213203435596427,chaos,8000,80,0.29781746031746026,0.1772559582950411,1.1480555555555554,0.09194444444444445,100.1,1.8114182948867743,0.3561206085555383,0.6700682824447386,33.313778007797055,0.1549195204869022
0.4,0.4,15,180,21.213203435596427,chaos,8000,80,0.30785714285714283,0.18731674337618878,1.1941865079365077,0.0913888888888889,100.975,1.7951571972103373,0.3468421680063384,0.7283904636933272,24.818936002023122,0.1742107686610558
0.4,0.4,16,180,21.213203435596427,chaos,8000,80,0.30882936507936504,0.18267099356319264,1.1744444444444442,0.08451388888888889,98.075,1.8518521029036386,0.3451701776190765,0.7295810010920499,24.104745357452934,0.17861177824243762
0.4,0.4,17,180,21.213203435596427,chaos,8000,80,0.32640873015873006,0.1914459411361801,1.2353174603174601,0.08562499999999999,99.7625,1.8217294075949488,0.35496358392440636,0.7237257602233405,24.191616964543336,0.17678636724779137
0.4,0.4,18,180,21.213203435596427,chaos,8000,80,0.2988492063492063,0.18837439008214657,1.1597023809523808,0.08618055555555555,100.425,1.806105278564153,0.34225456732089593,0.7267951842355188,23.011025965812067,0.16997869920677533
0.4,0.4,19,180,21.213203435596427,chaos,8000,80,0.299126984126984,0.1839017501698263,1.1314285714285712,0.07972222222222222,97.9,1.8509419455149225,0.34022250979597823,0.7565707354208315,20.093902027455194,0.1765270355228284
0.4,0.8,0,180,21.213203435596427,chaos,8000,80,0.28565476190476186,0.16702001255878113,1.0950992063492062,0.08229166666666667,103.0875,1.7687314222239245,0.34674115025716545,0.6974864455875049,26.63306177022493,0.16823334069602658
0.4,0.8,2,180,21.213203435596427,chaos,8000,80,0.3175198412698412,0.1902046759937994,1.2493253968253966,0.09194444444444444,101.0125,1.79679592750119,0.347333870579265,0.7359476364070362,24.942435349394565,0.17074844790447322
0.4,0.8,1,180,21.213203435596427,chaos,8000,80,0.2841269841269841,0.1740645648189058,1.1054166666666665,0.08104166666666665,100.9,1.7969039687338557,0.3456691216975668,0.7330295703469984,20.894639570407172,0.1617503762723105
0.4,0.8,4,180,21.213203435596427,chaos,8000,80,0.29994047619047615,0.1736913040510592,1.1583333333333332,0.08555555555555554,99.525,1.821852425424641,0.3492855843918088,0.6938558222559795,31.36544302151134,0.16809229871963355
0.4,0.8,3,180,21.213203435596427,chaos,8000,80,0.29958333333333326,0.18426364295428105,1.1663888888888887,0.08541666666666665,97.1125,1.8682337416484482,0.3498578315514801,0.7301804289372671,22.1213811426408,0.16818339574309457
0.4,0.8,6,180,21.213203435596427,chaos,8000,80,0.2942261904761904,0.18118849061209366,1.1786309523809522,0.08923611111111111,103.2875,1.7528764518215076,0.3424804412840197,0.7261261780956073,20.846101531821425,0.1889741125957677
0.4,0.8,5,180,21.213203435596427,chaos,8000,80,0.32222222222222213,0.1927023854161361,1.2175396825396825,0.0892361111111111,101.5625,1.7873107029583761,0.3474128825795238,0.7348225584726199,23.61992597571716,0.19584336044680486
0.4,0.8,8,180,21.213203435596427,chaos,8000,80,0.30422619047619043,0.18529491359463712,1.1881944444444443,0.08104166666666665,99.8375,1.818361557856757,0.35153389411914254,0.7411437800992277,19.545348480075244,0.17878353480029324
0.4,0.8,7,180,21.213203435596427,chaos,8000,80,0.31281746031746027,0.18706218470879818,1.2167460317460315,0.08409722222222223,98.05,1.8501611366739987,0.35579999530363926,0.7176250996666429,23.265008835341735,0.1736889140200771
0.4,0.8,9,180,21.213203435596427,chaos,8000,80,0.29718253968253966,0.17662150913152855,1.1178571428571424,0.07763888888888888,97.85,1.8532712314137618,0.33608998272592433,0.7417403936930291,26.397125646880976,0.1744793954145149
0.4,0.8,10,180,21.213203435596427,chaos,8000,80,0.2714087301587301,0.1648156377715077,1.0485912698412698,0.0767361111111111,98.8625,1.839083626617804,0.34484527777873,0.7310342682638701,25.115433224229648,0.17552716267238633
0.4,0.8,11,180,21.213203435596427,chaos,8000,80,0.3210912698412698,0.18481888439826105,1.2441865079365075,0.08694444444444444,102.8,1.7647572979793558,0.36197376893153793,0.7192440034743861,22.20126545470872,0.17502130090206833
0.4,0.8,12,180,21.213203435596427,chaos,8000,80,0.3164087301587301,0.19117252537098595,1.2071031746031744,0.08680555555555555,101.05,1.796067511988701,0.3432912367137596,0.7455228183214999,19.79134510041897,0.1764235426538097
